col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,AbsGmag,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax_percent,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa,_RAJ2000,_DEJ2000,Name,EPIC,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,PrCat,PCat,All,2M,Simbad,_RA,_DE,angDist
129.4441,19.43829,08374660+1926181,129.444176,19.438368,0.06,0.06,90,9.591,9.33,7.9088618362923,9.276,1.279,0.029,0.03,0.024,AAA,222,0,2451617.7627,0.381333,131321294441156533,129.44405054,19.43828966,0.001,0.001,90,604135424,72,55296.13200231,4,61,9.4948618362923,10.862,,,,16484,10.555,,,,114788,10.465,,,,32868,10.451,,,,32868,10.456,,,,65636,0.510821,129.4442095059306,19.4383469546021,0.002,0.001,90,661277461525418752,129.44404508975,0.0541,19.43828755928,0.0355,0.0155,5.3281,0.0827,-36.01,0.121,-13.795,0.065,false,1184770.0,1083.15,1093.81895397683,10.504278,654183.0,1429.66,457.579424478547,10.81214,755442.0,1271.99,593.905612465507,10.066418,0.745722,35.65,0.6,7,5915.6,0.078,0.039,1.22,1.636,0.136668,129.44421389,19.43834111,KW 49,211947686,5.94,0.9111,0,Y,0.00855,,,,N,Y,N,,0.02823,1.30146,K,1,1,All,2M,Simbad,129.444214,19.438341,0.160986
130.4057,19.52048,08413741+1931140,130.405892,19.520559,0.08,0.07,0,11.426,10.883,9.39734753858778,10.731,2.619,0.02,0.02,0.018,AAA,222,0,2451106.0162,0.710843,131421304057565141,130.40570648,19.52048564,0.031,0.025,90,503635968,60,55819.09105324,5,83,12.7128,14.0465,0.0018,14.1079,0.0029,115000,13.35,,,,114724,12.937,,,,114724,12.68,,,,114724,12.495,0.0027,12.511,0.0046,115000,0.68264,130.4058663406766,19.5205361834507,0.001,0.0,90,661246675199973504,130.40569856619,0.0219,19.52048354533,0.0139,0.0047,5.4109,0.0253,-36.727,0.044,-12.226,0.028,true,102868.0,23.8128,4319.86158704562,13.157662,40953.5,50.5732,809.786606344863,13.820662,89109.8,50.8925,1750.94169081888,12.387106,1.433556,32.49,1.57,15,4626.5,0.367,0.1625,0.64,0.17,0.119696,130.40587111,19.52053,JS445,211953172,13.48,0.6871,0,Y,0.00816,,,,N,Y,N,,0.00298,0.11492,2,1,2,All,2M,Simbad,130.405871,19.52053,0.126188
131.1515,19.28822,08443640+1917177,131.151669,19.288271,0.07,0.07,113,15.475,14.763,13.3704131344549,14.628,5.2673,0.063,0.071,0.093,AAA,222,0,2451110.0016,0.602886,131141311515346451,131.15149244,19.28822464,0.01,0.009,90,503635968,60,56003.05725694,5,72,19.8997,21.1573,0.0321,21.307,0.0773,115000,19.8953,0.0135,20.016,0.0156,115000,18.0909,0.0061,18.1774,0.0106,115000,17.262,0.0033,17.3361,0.0078,115000,16.8308,0.0052,16.8875,0.0082,115000,0.62272,131.1516558249192,19.2882783777987,0.01,0.006,90,661116241335005056,131.151484167,0.325,19.28822191747,0.204,0.0645990220921518,5.6038,0.362,-37.631,0.619,-13.113,0.409,false,541.256,1.03701,521.939036267731,18.854858,63.1143,6.57445,9.59993611632912,20.851068,807.001,7.64385,105.575200978564,17.494734,3.356335,,,0,,,,,,0.052054,131.15166889,19.28827111,AD 3332,211937592,0.21,0.2484,0,Y,0.00856,,,,N,Y,N,,0.0502,0.04641,2,0,2,All,2M,Simbad,131.151669,19.288271,5.45E-4
129.8723,19.78655,08392940+1947118,129.872529,19.786634,0.09,0.08,0,10.739,10.222,8.56397190470812,10.065,2.348,0.025,0.021,0.018,AAA,222,0,2451105.9967,0.832586,131741298724604447,129.87238326,19.78657428,0.028,0.016,0,604299264,72,56071.47467593,6,83,11.6809719047081,13.182,,,,114724,12.413,,,,65572,12.09,,,,98340,11.906,,,,65572,11.803,,,,16420,0.538469,129.8724990479403,19.7866045916291,0.003,0.002,90,661313023854578560,129.8723373714,0.083,19.78654942746,0.0554,0.0221,5.0095,0.1109,-35.334,0.176,-12.812,0.109,false,224048.0,96.4164,2323.75405014085,12.312512,97488.4,190.297,512.296042501984,12.879005,181904.0,329.718,551.69569146968,11.612314,1.266691,,,0,5101.0,0.6658,0.3517,0.79,0.381,0.146639,129.87250611,19.78661,KW183,211970678,,,2,,,,,,,,,cand,,,,1,2,All,2M,Simbad,129.872506,19.78661,0.116091
130.1645,18.81823,08403952+1849057,130.164699,18.818274,0.08,0.06,90,11.759,11.156,9.68307198397262,11.004,2.7453,0.02,0.021,0.016,AAA,222,0,2451106.0071,0.696361,130581301645792416,130.1645551,18.81823554,0.008,0.003,0,503635968,60,55752.94199074,10,64,13.4212,14.7421,0.0032,14.7887,0.0021,115000,13.7493,0.0012,13.7304,0.0011,115000,13.387,,,,114724,12.9885,0.0079,13.0265,0.0018,115000,12.8468,4.0E-4,12.8595,9.0E-4,115000,0.509522,130.1646745303404,18.8182764563034,0.001,0.001,90,660996020906770560,130.16451170667,0.0314,18.81822562044,0.0233,0.00826795524280229,5.4427,0.045,-35.796,0.072,-11.807,0.044,false,65124.9,26.4561,2461.62132740653,13.653997,23701.5,59.3802,399.148200915457,14.414448,60286.5,61.4352,981.302250175795,12.81137,1.603078,,,0,4250.58,0.488,0.2512,0.65,0.125,0.08385,130.16467889,18.818285,,211906187,13.18,0.7319,0,N,0.00899,,,,N,Y,N,,0.0077,0.37498,2,1,2,All,2M,Simbad,130.164679,18.818285,0.079145
129.7909,19.78298,08390986+1946589,129.791095,19.783037,0.09,0.06,90,12.181,11.54,9.96160855879703,11.347,4.112,0.02,0.02,0.02,AAA,222,0,2451105.9902,0.691707,131741297909810155,129.7909344,19.78298788,0.009,0.005,90,503635968,60,56056.89815972,5,78,15.2771,16.6625,0.0041,16.7306,0.0056,115000,15.459,8.0E-4,15.5298,0.0011,115000,14.2677,0.001,14.3239,0.0016,115000,13.7382,0.0034,13.7805,0.0029,115000,13.4589,0.004,13.4954,0.0129,115000,0.572055,129.7910829279714,19.7830468765462,0.003,0.002,90,661313504890920448,129.79092405464,0.0975,19.78298429608,0.0644,0.0283,5.2835,0.1494,-34.722,0.209,-14.535,0.124,false,19416.1,12.2694,1582.48162094316,14.967959,4227.19,34.9305,121.017162651551,16.286259,23991.9,78.0498,307.392203439343,13.81176,2.474499,,,0,3851.65,,,0.51,0.051,0.05419,129.79105889,19.78302694,KW563,211970427,4.38,0.3384,0,Y,0.00756,,,,N,Y,N,cand,0.01198,0.42894,P,0,2,All,2M,Simbad,129.791059,19.783027,0.127572
129.9186,19.31491,08394051+1918539,129.918804,19.31498,0.08,0.06,90,14.083,13.473,11.9464501503728,13.228,4.6581,0.028,0.023,0.033,AAA,222,0,2451105.997,0.737456,131171299186828439,129.91862172,19.31490961,0.009,0.003,0,503636096,60,56020.19623843,5,83,17.8116,19.0931,0.0127,19.1518,0.0172,115000,17.8861,0.0066,17.9634,0.0046,115000,16.3635,0.0052,16.4233,0.0052,115000,15.6715,0.0043,15.7315,0.0044,115000,15.3661,0.0037,15.3938,0.006,115000,0.669113,129.9187825231814,19.314962004705,0.004,0.002,90,661216949728995584,129.91861010772,0.1142,19.31490776104,0.0827,0.0338,5.5423,0.1871,-37.791,0.27,-12.599,0.158,false,2683.45,4.17038,643.454553302097,17.116632,479.98,14.11,34.02,18.64833,3664.2,17.008,215.43979303857,15.851971,2.79636,,,0,,,,,,0.097574,129.91880389,19.31498,HSHJ279,211939364,,,2,,,,,,,,,,,,,0,2,All,2M,Simbad,129.918804,19.31498,3.74E-4
130.8432,19.20016,08432240+1912007,130.843348,19.200209,0.06,0.06,90,13.571,12.938,11.3300762185942,12.653,4.3968,0.029,0.027,0.026,AAA,222,0,2451109.9847,0.533189,131041308432240754,130.84319169,19.20016136,0.008,0.003,90,503635968,60,55991.71571759,10,71,16.9584,18.2813,0.0077,18.3135,0.0087,115000,17.0498,0.0037,17.1419,0.0043,115000,15.6842,0.0018,15.7541,0.0052,115000,15.0777,0.0012,15.1211,0.0032,115000,14.7667,0.0014,14.7944,0.0082,115000,0.558405,130.8433459105563,19.2002081295477,0.002,0.001,90,661024024093555840,130.84318071114,0.0748,19.20015773692,0.0413,0.0184,5.4377,0.0998,-36.235,0.155,-11.704,0.082,false,5096.05,3.39404,1501.47022427549,16.420282,922.88,8.11435,113.734310203528,17.938524,6652.9,12.9221,514.846658050936,15.204392,2.734132,,,0,4374.29,0.555,0.2977,,,0.007764,130.84334806,19.20020889,AD 3196,211931651,21.94,0.1141,0,Y,0.00683,7.1375,0.0236,1,M,N,N,,0.01113,0.44555,2,0,2,All,2M,Simbad,130.843348,19.200209,4.45E-4
130.0161,18.93253,08400391+1855574,130.016301,18.932625,0.08,0.07,90,15.093,14.493,12.7388050137027,14.174,5.2446,0.041,0.047,0.061,AAA,222,0,2451105.9992,0.765141,130711300162019609,130.01615015,18.93253418,0.015,0.008,0,503635968,60,55933.39796296,5,53,19.2175,20.6527,0.0164,20.7589,0.0553,115000,19.4186,0.0118,19.5735,0.0203,115000,17.6479,0.0018,17.7308,0.0054,115000,16.8241,0.0124,16.9377,0.0021,115000,16.4469,0.006,16.5208,0.0068,115000,0.608905,130.0162989702332,18.9325862570319,0.007,0.004,90,661186202060520704,130.01614028277,0.2151,18.93253261324,0.1443,0.0582,5.1637,0.3004,-34.863,0.445,-12.459,0.28,false,801.326,1.56433,512.248694329202,18.428843,156.13,9.3031,16.782577850394,19.867676,1221.46,12.4538,98.079301096854,17.044722,2.822954,,,0,,,,,,0.139646,130.01630111,18.932625,AD 2678,211913907,0.42,0.046,0,Y,0.00816,,,,N,N,N,,0.05558,0.08267,2,0,2,All,2M,Simbad,130.016301,18.932625,3.75E-4
129.8269,19.37891,08391850+1922442,129.827107,19.378954,0.08,0.06,92,15.014,14.439,12.7855360044218,14.007,5.2934,0.04,0.051,0.05,AAA,222,0,2451105.9899,0.720605,131251298269815242,129.82692717,19.37891393,0.006,0.002,90,503635968,60,55990.27902778,5,72,19.3296,20.5511,0.0166,20.6466,0.0412,115000,19.3004,0.0108,19.4373,0.0281,115000,17.5834,0.0062,17.6791,0.0081,115000,16.7617,0.0036,16.8421,0.0062,115000,16.355,0.0096,16.4387,0.0141,115000,0.627515,129.8270863690198,19.3789654607696,0.009,0.005,90,661259384005904256,129.82691740545,0.2566,19.37891133501,0.1662,0.0714310786619397,5.6978,0.407,-37.02,0.585,-12.571,0.318,false,855.558,2.09165,409.034972390218,18.357742,118.324,9.79863,12.0755656658125,20.16871,1303.81,15.9595,81.6949152542373,16.973883,3.194828,,,0,,,,,,0.081309,129.82710694,19.37895389,HSHJ258,211943617,0.55,0.2917,0,Y,0.00789,,,,N,N,N,cand,0.03702,0.20021,S,0,2,All,2M,Simbad,129.827107,19.378954,4.45E-4
129.8198,19.79512,08391679+1947426,129.819979,19.79517,0.09,0.06,90,12.97,12.342,10.7403757790194,12.077,3.823,0.022,0.023,0.022,AAA,222,0,2451105.9902,0.632476,131751298198754731,129.81981735,19.79512013,0.02,0.008,90,503636096,60,55984.09655093,5,93,15.7756,17.1122,0.0123,17.1958,0.0053,115000,15.9,0.0064,15.9777,0.0018,115000,14.8508,0.002,14.9077,0.0016,115000,14.3929,0.0028,14.442,0.003,115000,14.148,0.0079,14.2336,0.016,115000,0.576234,129.8199698201852,19.7951769551944,0.002,0.001,90,661313917207778304,129.81980507842,0.0613,19.79511774286,0.0419,0.0162,5.4035,0.0875,-36.002,0.131,-13.753,0.082,false,11505.2,9.10194,1264.03821602867,15.53613,2781.0,13.572,204.907161803714,16.740885,13560.1,26.5801,510.159856433949,14.431266,2.309619,,,0,3975.81,0.077,0.042,,,0.039923,129.81993694,19.79522194,JS283,211971189,,,2,,,,,,,,,,,,P,0,2,All,2M,Simbad,129.819937,19.795222,0.235075
130.0824,18.92723,08401982+1855382,130.082612,18.927305,0.08,0.07,90,12.418,11.756,10.1630017185022,11.544,4.0848,0.021,0.023,0.022,AAA,222,0,2451105.9992,0.770772,130711300824943232,130.08245113,18.92723255,0.005,0.001,90,503636096,60,55975.64311343,5,78,15.4698,16.8508,0.0022,16.9173,0.0043,115000,15.6288,0.0017,15.6842,0.0016,115000,14.4492,0.0045,14.5044,0.0037,115000,13.9009,0.0039,13.9521,0.0027,115000,13.6385,0.0021,13.6477,0.0029,115000,0.606739,130.082606711998,18.9272777096646,0.002,0.001,90,661186373859208832,130.08243936601,0.0657,18.9272293817,0.0431,0.0191,5.2942,0.1013,-36.766,0.142,-11.225,0.083,false,16707.0,15.2046,1098.81220157058,15.131117,3584.06,21.317,168.131538208941,16.46545,20447.9,45.3579,450.812317148722,13.9853,2.48015,,,0,3396.75,,,0.71,0.061,0.099882,130.08260889,18.92730611,JS352,211913532,16.33,0.0927,0,Y,0.00723,2.8027,0.0106,0,Y,Y,N,cand,0.0157,0.64368,2,0,2,All,2M,Simbad,130.082609,18.927306,0.011319
130.0069,18.99979,08400171+1859595,130.00713,18.999865,0.08,0.07,90,9.053,8.767,7.32914944714611,8.698,1.432,0.02,0.027,0.018,AAA,112,0,2451105.9993,0.828141,130801300069900399,130.00731451,18.99966387,0.022,0.022,90,1409441792,168,54992.19539352,1,23,9.12714944714611,10.496,,,,114788,10.13,,,,68,10.001,,,,68,9.956,,,,68,9.946,,,,68,0.958498,130.0070997840104,18.9998396271246,0.001,0.001,90,661190015991474688,130.00693505219,0.0483,18.99978595013,0.0325,0.0111,5.3239,0.0589,-36.176,0.096,-12.467,0.066,false,1817600.0,10825.5,167.899866056995,10.039619,965170.0,17979.3,53.6822901892732,10.389878,1192600.0,21799.7,54.7071748693789,9.570685,0.819193,,,0,5787.25,0.715,0.3555,1.58,2.531,0.137557,130.00710111,18.99984806,KW244,211918335,0.19,0.9748,0,Y,0.00721,,,,N,N,N,conf,0.27984,0.34339,2,1,1,All,2M,Simbad,130.007101,18.999848,0.115712
129.7788,19.78552,08390695+1947080,129.778983,19.785564,0.09,0.06,90,15.126,14.545,12.9137145347985,14.144,5.4644,0.039,0.048,0.061,AAA,222,0,2451105.9902,0.639826,131741297788943194,129.77883901,19.78552114,0.004,0.002,90,503635968,60,56061.41693287,10,88,19.5574,20.7877,0.0462,20.819,0.0278,115000,19.6084,0.0266,19.7202,0.0299,115000,17.7858,0.0073,17.8767,0.0084,115000,16.9094,0.0039,16.9796,0.005,115000,16.4893,0.0092,16.5737,0.0129,115000,0.511586,129.7789892340255,19.7855711171709,0.008,0.005,90,661313569312788096,129.77882846022,0.245,19.78551926957,0.1666,0.069,5.6747,0.3917,-35.137,0.543,-12.042,0.318,false,727.681,1.86913,389.315349922156,18.533512,110.949,9.82132,11.2967503349855,20.238577,1105.9,11.3151,97.7366527914026,17.152626,3.085951,,,0,,,,,,0.033203,129.77898306,19.78556389,AD 2509,211970613,1.01,0.0744,0,Y,0.00767,,,,N,N,Y,,0.09486,2.39782,S,0,2,All,2M,Simbad,129.778983,19.785564,4.45E-4
130.6695,19.54313,08424071+1932354,130.669663,19.543177,0.07,0.07,90,8.951,8.756,7.3632964935112,8.721,1.8206,0.046,0.027,0.018,AAA,112,0,2451109.9822,0.5783,131451306700572440,130.66978519,19.54321007,0.288,0.288,90,268959744,32,55588.55078704,0,3,-1.3577,,,,,0,10.5416,0.0011,13.3161,0.0018,24,,,,,0,,,,,0,,,,,0,0.431299,130.6696692223773,19.54318240671,0.001,0.001,90,661235989321322240,130.66950009425,0.0321,19.54312867922,0.0195,0.0073,5.3513,0.0388,-37.018,0.067,-12.479,0.043,true,2564800.0,466.599,5496.79703557016,9.665733,1508100.0,771.126,1955.71151796205,9.90531,1521520.0,816.946,1862.44868081856,9.306224,0.599086,36.12,1.88,12,6576.27,0.24,0.1298,1.43,3.464,0.028714,130.66967111,19.54319306,KW472,211954593,0.41,0.1292,0,N,0.00775,0.6202,0.1111,1,Y,N,Y,,0.00138,0.005,2,0,1,All,2M,Simbad,130.669671,19.543193,0.064029
130.1175,18.93576,08402823+1856090,130.117638,18.935839,0.08,0.07,90,12.581,11.901,10.4190732486743,11.713,3.5035,0.021,0.019,0.023,AAA,222,0,2451105.9992,0.549275,130721301175383466,130.11748119,18.93576136,0.007,0.007,90,503635968,60,55720.3053125,5,57,15.1317,16.4256,0.004,16.4908,0.0026,115000,15.2165,0.0025,15.2688,0.0019,115000,14.3463,0.003,14.3897,7.0E-4,115000,13.9419,0.004,13.9934,0.0016,115000,13.7485,0.0014,13.7615,0.0036,115000,0.602696,130.1176342802309,18.9358159440534,0.001,0.001,90,661185755383916160,130.1174710081,0.0389,18.93575778663,0.0272,0.0108,5.5108,0.0596,-35.869,0.086,-13.508,0.053,false,19255.3,11.0379,1744.47132153761,14.976987,5222.96,21.0675,247.915509671295,16.056597,21372.9,30.9419,690.742973120591,13.937261,2.119336,,,0,3650.0,0.0763,0.0665,0.58,0.053,0.083962,130.11764611,18.93581806,JS364,211914098,17.18,0.364,0,Y,0.00741,,,,N,Y,N,,0.00726,0.26196,P,0,2,All,2M,Simbad,130.117646,18.935818,0.080283
130.2241,19.37884,08405382+1922440,130.224274,19.378904,0.07,0.06,90,12.491,11.837,10.3444255829721,11.633,3.5173,0.022,0.023,0.022,AAA,222,0,2451106.0066,0.63424,131251302241635164,130.22409701,19.37884101,0.004,0.002,90,503635968,60,55897.8808912,5,77,15.071,16.3596,0.0018,16.4402,0.0032,115000,15.1503,0.0029,15.2112,0.0015,115000,14.2844,0.0072,14.3329,0.0021,115000,13.9009,0.0085,13.939,0.0014,115000,13.6807,0.0026,13.6992,0.0051,115000,0.642419,130.224255046018,19.3788964726871,0.001,0.001,90,661238635021126656,130.22408528592,0.0385,19.37883652575,0.0252,0.0086,5.5244,0.0476,-37.194,0.079,-13.923,0.05,false,20422.9,9.30267,2195.38046603824,14.913075,5509.89,24.3788,226.01153461204,15.998531,22688.9,34.1229,664.917108452095,13.872385,2.126146,,,0,4027.0,0.2493,0.1433,,,0.06984,130.22426306,19.37890389,JS394,211943613,16.51,0.75,0,Y,0.00754,,,,N,M,N,,0.00856,0.37177,2,0,2,All,2M,Simbad,130.224263,19.378904,0.037155
130.6281,19.49188,08423077+1929310,130.628221,19.491962,0.08,0.08,0,14.101,13.532,11.8812128740567,13.233,4.4317,0.028,0.026,0.032,AAA,222,0,2451106.0189,0.505731,131391306281140845,130.628068,19.4918878,0.007,0.005,0,503635968,60,56006.01392361,10,79,17.5186,18.8704,0.0112,18.9885,0.0145,115000,17.6647,0.003,17.7588,0.0065,115000,16.2536,0.0043,16.3129,0.0047,115000,15.6356,0.0031,15.702,0.0021,115000,15.3331,0.0035,15.3743,0.0071,115000,0.583914,130.6282231928473,19.4919390034465,0.003,0.002,90,661235439565517568,130.62805763242,0.0948,19.49188494883,0.0597,0.0208,5.3659,0.1114,-36.249,0.194,-12.555,0.125,false,2959.7,2.58995,1142.76337381031,17.010246,527.233,10.9282,48.2451821891986,18.546381,3907.35,8.10323,482.19660555112,15.782214,2.764167,,,0,4128.8,0.135,0.08,,,0.083121,130.62822111,19.49196194,HSHJ424,211951283,,,3,,,,,,,,,,,,,0,2,All,2M,Simbad,130.628221,19.491962,4.31E-4
130.0237,19.02513,08400571+1901307,130.023813,19.025204,0.08,0.07,90,10.658,10.149,8.64369504169592,10.009,2.402,0.02,0.018,0.02,AAA,222,0,2451105.9993,0.467835,130831300237060747,130.02364516,19.0251361,0.12,0.11,0,604299264,72,55856.50189815,5,79,11.8286950416959,13.194,,,,114724,12.411,,,,114724,12.057,,,,65572,11.847,,,,114724,11.743,,,,114724,0.621322,130.0238112877996,19.0251853270825,0.001,0.001,90,661190153430426880,130.02365258645,0.0422,19.02513090012,0.0303,0.0116,5.3326,0.0618,-34.846,0.095,-12.641,0.057,false,224702.0,374.813,599.504286137354,12.30935,96610.0,576.697,167.522980005098,12.888833,185122.0,745.639,248.272957825436,11.593274,1.295559,49.39,18.58,7,4926.0,0.7333,0.349,0.81,0.35,0.067475,130.02381611,19.02518306,KW256,211920022,4.67,0.4304,0,Y,0.00849,,,,M,Y,M,cand,0.06078,2.22994,D,2,2,All,2M,Simbad,130.023816,19.025183,0.076123
130.7068,18.85969,08424968+1851351,130.707022,18.859756,0.08,0.08,0,12.61,11.916,10.4247918889304,11.737,3.729,0.021,0.023,0.023,AAA,222,0,2451109.9827,0.792738,130631307069102199,130.70684378,18.85969037,0.004,0.003,0,503635968,60,55946.59655093,5,84,15.3487918889304,16.661,0.0053,16.7083,0.004,115000,15.466,0.0027,15.5216,0.0011,115000,14.4448,0.0077,14.4858,0.0074,115000,14.0039,0.0031,14.0551,0.0031,115000,13.7766,0.0029,13.7833,0.0019,115000,0.651498,130.7070027483117,18.859740648193,0.001,0.001,90,660986297100929792,130.70683276488,0.0449,18.85968692541,0.0272,0.00969878856640925,5.4646,0.053,-37.36,0.092,-12.478,0.055,false,16809.4,9.70981,1731.17702612101,15.124488,4213.12,21.1072,199.605821710127,16.289879,19460.7,30.0083,648.510578739882,14.039025,2.250854,,,0,3581.5,0.727,0.379,0.58,0.049,0.085766,130.70700111,18.85973694,JS505,211908928,13.12,0.4845,0,Y,0.00837,,,,N,Y,N,,0.06792,2.08778,P,0,2,All,2M,Simbad,130.707001,18.859737,0.098858
130.7755,19.41445,08430615+1924521,130.775643,19.414488,0.06,0.06,90,13.693,13.042,11.4517677275457,12.79,4.5106,0.025,0.025,0.025,AAA,222,0,2451109.9849,0.504432,131291307755287910,130.77549231,19.41445015,0.019,0.009,0,503635968,60,55974.74341435,5,71,17.1847677275457,18.523,0.0076,18.6325,0.0147,115000,17.3006,0.0018,17.3849,0.0028,115000,15.8795,0.0042,15.9448,0.0052,115000,15.2345,0.0053,15.3016,0.0032,115000,14.9361,0.0048,14.9613,3.0E-4,115000,0.529471,130.7756421219319,19.4145041717304,0.002,0.001,90,661043506065199488,130.77547739292,0.0763,19.41444909065,0.0449,0.0178,5.3995,0.0959,-36.084,0.154,-12.793,0.092,false,4152.57,3.37813,1229.25109454047,16.642574,720.077,9.12149,78.9429139318247,18.207941,5551.56,11.2738,492.430236477497,15.400882,2.807059,,,0,3811.15,0.7555,0.42,,,0.058295,130.77564306,19.41448806,JS514,211946016,8.19,0.0722,0,Y,0.00641,,,,N,N,N,,0.01228,0.42745,2,0,2,All,2M,Simbad,130.775643,19.414488,2.97E-4
130.3778,18.87181,08413070+1852188,130.377943,18.871889,0.07,0.06,90,10.769,10.306,8.83514563600054,10.154,2.417,0.026,0.026,0.021,AAA,222,0,2451106.0088,0.564071,130641303778046658,130.37777636,18.87181767,0.047,0.042,90,872734720,104,56036.94106481,5,66,12.0241456360005,13.343,,,,114724,12.571,,,,114724,12.192,,,,114724,11.958,,,,114724,11.852,,,,114724,0.623035,130.3779437088277,18.8718670959638,0.002,0.001,90,660995230632845184,130.37777876143,0.0466,18.87181432991,0.0335,0.0111,5.4479,0.0604,-36.251,0.099,-12.255,0.063,true,183659.0,416.893,440.542297424039,12.528338,81540.7,690.546,118.081489140477,13.072952,149929.0,1008.09,148.725808211568,11.822207,1.250745,25.15,10.16,16,4846.0,0.296,0.1467,0.75,0.28,0.078891,130.37795,18.87187194,KW401,211909748,2.42,0.8636,0,Y,0.00818,,,,N,Y,N,conf,0.06528,3.08847,D,2,2,All,2M,Simbad,130.37795,18.871872,0.065883
131.3013,19.30682,08451235+1918247,131.301486,19.306873,0.1,0.06,90,14.665,14.016,12.6233571182138,13.826,5.1337,0.035,0.041,0.049,AAA,222,0,2451110.004,0.660118,131161313014018753,131.30133583,19.30681969,0.005,0.002,90,503636096,60,55938.28452546,5,77,19.0222,20.2248,0.0283,20.3889,0.0446,115000,18.9597,0.012,19.0493,0.0103,115000,17.2585,0.0055,17.3444,0.005,115000,16.4685,0.0054,16.534,0.0064,115000,16.0575,0.0055,16.1542,0.0085,115000,0.54511,131.3014875441918,19.3068780017566,0.006,0.003,90,661117272127169280,131.30132418582,0.1819,19.3068174017,0.113,0.0411,5.7474,0.2364,-35.808,0.362,-14.075,0.214,false,1146.67,1.26057,909.644049913928,18.039774,167.062,7.63542,21.8798703935082,19.794193,1687.14,13.7272,122.904889562329,16.694044,3.100149,,,0,,,,,,0.018755,131.30148611,19.30687306,AD 3383,211938817,0.46,0.076,0,Y,0.00672,,,,N,N,N,,0.02462,0.13393,2,0,2,All,2M,Simbad,131.301486,19.306873,4.32E-4
129.7229,19.57132,08385354+1934170,129.723107,19.571402,0.18,0.07,0,11.734,11.1,9.65977437647707,10.965,2.6912,0.022,0.023,0.022,AAA,222,0,2451105.9872,0.761677,131481297229896166,129.72292303,19.57132333,0.041,0.029,0,503635968,60,55951.35520833,5,91,13.4317,14.7369,0.0014,14.801,0.0012,115000,13.6562,0.0072,13.7657,0.0029,115000,13.286,,,,114724,12.9757,0.0014,13.0194,0.0016,16892216,12.8335,0.0032,12.8368,0.0032,115000,0.685288,129.7230753697843,19.5713792376455,0.001,0.001,90,661283199601699328,129.72291125214,0.0311,19.57132228386,0.0208,0.0106,5.4822,0.0581,-35.915,0.084,-13.228,0.04,false,65292.0,14.5975,4472.82068847405,13.651216,23391.9,34.374,680.511433059871,14.428725,60866.8,64.5166,943.428512971855,12.800969,1.627756,,,0,4224.75,0.3833,0.2015,0.66,0.125,0.135004,129.72306,19.57136806,JC137,211956407,13.98,0.1751,1,Y,0.00852,,,,M,Y,N,,0.00342,0.0801,2,1,2,All,2M,Simbad,129.72306,19.571368,0.200861
129.767,19.52263,08390411+1931216,129.767145,19.522688,0.08,0.06,90,11.562,10.987,9.46922350004588,10.857,2.625,0.022,0.019,0.016,AAA,222,0,2451105.99,0.534464,131421297670607754,129.76699241,19.52263535,0.014,0.012,0,235200512,28,56041.37958333,10,78,12.8837,14.2715,0.0066,14.3201,0.0023,115000,13.482,,,,98340,13.076,,,,98340,12.831,,,,98340,12.6304,0.0014,12.6477,0.0042,115000,0.551347,129.7671375642741,19.5226891268932,0.001,0.001,90,661282031370596608,129.76698075589,0.0272,19.52263365403,0.0173,0.0066,5.2777,0.0348,-34.326,0.055,-12.884,0.033,false,87628.1,29.2627,2994.5322885448,13.331757,33928.1,72.6275,467.152249492272,14.024988,77417.0,75.1047,1030.78768705554,12.539829,1.485159,,,0,4546.62,0.285,0.1405,0.64,0.157,0.025554,129.76711806,19.52268389,JS267,211953336,12.63,0.4746,0,Y,0.00876,,,,M,Y,N,,0.00588,0.25588,K,0,2,All,2M,Simbad,129.767118,19.522684,0.092598
