col1,col2,2MASS,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Jmag,Hmag,AbsKmag,Kmag,r-K,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,MeasureJD,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,ra_epoch2000,dec_epoch2000,errHalfMaj_xa,errHalfMin_xa,errPosAng_xa,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_xa
129.8269,19.37891,08391850+1922442,129.827107,19.378954,0.08,0.06,92,15.014,14.439,12.7855360044218,14.007,5.2934,0.04,0.051,0.05,AAA,222,0,2451105.9899,0.720605,131251298269815242,129.82692717,19.37891393,0.006,0.002,90,503635968,60,55990.27902778,5,72,20.5511,0.0166,20.6466,0.0412,115000,19.3004,0.0108,19.4373,0.0281,115000,17.5834,0.0062,17.6791,0.0081,115000,16.7617,0.0036,16.8421,0.0062,115000,16.355,0.0096,16.4387,0.0141,115000,0.627515,129.8270863690198,19.3789654607696,0.009,0.005,90,661259384005904256,129.82691740545,0.2566,19.37891133501,0.1662,5.6978,0.407,-37.02,0.585,-12.571,0.318,false,855.558,2.09165,18.357742,118.324,9.79863,20.16871,1303.81,15.9595,16.973883,3.194828,,,0,,,,,,0.081309
129.7921,19.67837,08391014+1940423,129.79227,19.678417,0.09,0.06,90,8.656,8.502,7.02508294205762,8.415,0.888100000000001,0.027,0.023,0.016,AAA,112,0,2451105.9901,0.600584,131611297921284893,129.79217575,19.67863298,0.165,0.165,90,302067712,36,55306.27564815,0,16,9.7469,0.001,12.8138,0.001,24,9.3031,0.001,12.2535,0.001,24,,,,,0,9.2431,0.0277,12.7408,0.0266,24,10.5417,0.001,10.5412,0.001,16778264,0.840607,129.7922642919071,19.6784285334809,0.002,0.001,90,661285707862587520,129.79210047615,0.0569,19.67837130001,0.0351,5.2725,0.0825,-35.825,0.127,-13.293,0.069,false,3525950,838.949,9.320175,2110770,1921.92,9.540288,2044000,1301.99,8.98572,0.554568,,,0,6939.14,0.7967,0.3705,1.53,4.919,0.045808
129.7753,19.67676,08390612+1940364,129.775506,19.676794,0.09,0.06,90,6.857,6.769,5.277,6.708,-6.708,0.026,0.023,0.018,AAA,111,0,2451105.9901,0.708942,131611297753973028,129.77542758,19.6770089,0.001,0.001,90,1075314688,128,55972.24493056,3,3,,,,,0,,,,,0,,,,,0,7.4103,0.001,10.9192,0.001,32824,8.5417,0.1603,8.9923,4E-04,114736,0.818036,129.7754506690453,19.6768155850995,0.002,0.001,90,661288628440350080,129.77528882892,0.0562,19.67675863949,0.0343,5.174,0.0855,-35.394,0.127,-13.226,0.066,false,2.13017E+07,5818.27,7.367332,1.35546E+07,17795.3,7.52117,1.1122E+07,11646.2,7.146463,0.374707,,,0,7450,,,3.36,31.324,0.20302
129.8198,19.79512,08391679+1947426,129.819979,19.79517,0.09,0.06,90,12.97,12.342,10.7403757790194,12.077,3.823,0.022,0.023,0.022,AAA,222,0,2451105.9902,0.632476,131751298198754731,129.81981735,19.79512013,0.02,0.008,90,503636096,60,55984.09655093,5,93,17.1122,0.0123,17.1958,0.0053,115000,15.9,0.0064,15.9777,0.0018,115000,14.8508,0.002,14.9077,0.0016,115000,14.3929,0.0028,14.442,0.003,115000,14.148,0.0079,14.2336,0.016,115000,0.576234,129.8199698201852,19.7951769551944,0.002,0.001,90,661313917207778304,129.81980507842,0.0613,19.79511774286,0.0419,5.4035,0.0875,-36.002,0.131,-13.753,0.082,false,11505.2,9.10194,15.53613,2781,13.572,16.740885,13560.1,26.5801,14.431266,2.309619,,,0,3975.81,0.077,0.042,,,0.039923
130.7809,19.23863,08430744+1914192,130.781033,19.238686,0.06,0.06,90,13.493,12.928,11.395,12.618,4.7419,0.027,0.032,0.026,AAA,222,0,2451109.9848,0.494977,131081307809066920,130.78086953,19.23863427,0.015,0.002,0,503636096,60,56028.54166667,5,88,18.5694,0.0094,18.6604,0.0114,115000,17.3599,0.0053,17.4838,0.0052,115000,15.8199,0.0032,15.9002,0.0072,115000,15.1268,0.002,15.1987,0.0042,115000,14.7501,0.0033,14.768,0.0113,115000,0.586006,130.7810294763081,19.2386934476741,0.003,0.002,90,661036840275967744,130.78085678859,0.0895,19.23863174717,0.0482,5.693,0.112,-37.868,0.182,-14.33,0.097,false,4461.22,2.64678,16.564734,717.599,9.7429,18.211685,6164.24,15.1868,15.287221,2.924464,,,0,4651.16,1.194,0.663,,,0.029365
130.7808,19.23748,08430741+1914151,130.780916,19.237545,0.06,0.06,90,13.006,12.443,10.9884594987896,12.222,3.9655,0.041,0.054,0.044,EEA,222,0,2451109.9848,0.458491,131081307807925542,130.78075934,19.23748232,0.005,0.002,0,503635968,60,56031.73298611,5,89,17.3582,0.0062,17.4141,0.0067,115000,16.1875,0.002,16.2376,0.0041,115000,15.0095,0.0019,15.0574,0.0023,115000,14.5082,0.0016,14.5618,0.0033,115000,14.2371,0.0064,14.2563,0.0061,115000,0.578322,130.7809205666266,19.2375376127411,0.002,0.001,90,661036840275967872,130.7807459373,0.0548,19.23747841766,0.029,5.6662,0.065,-38.294,0.114,-13.749,0.061,false,9561.96,4.26493,15.736998,2080.92,9.84903,17.05575,11695.3,13.4184,14.591895,2.463855,,,0,3374.5,0.3557,0.198,0.51,0.031,0.030792
130.0091,18.94911,08400223+1856569,130.009303,18.949165,0.08,0.07,90,11.997,11.38,9.77867356520387,11.16,3.8927,0.02,0.018,0.02,AAA,222,0,2451105.9992,0.718996,130731300091849500,130.00913508,18.94910794,0.015,0.002,90,503635968,60,55713.04797454,6,60,16.2569,0.0085,16.2957,0.0032,115000,15.0527,0.002,15.1061,0.0023,115000,13.9638,0.0022,14.0114,0.003,115000,13.4588,0.0033,13.5055,3E-04,115000,13.213,0.0044,13.2232,0.0031,115000,0.607533,130.0092844779915,18.9491540679597,0.002,0.001,90,661189260077235072,130.00912056456,0.0504,18.94910530641,0.0352,5.2934,0.0658,-36.007,0.1,-11.325,0.071,false,25910.8,11.2239,14.654664,5953.28,25.4787,15.914496,30987.2,62.7087,13.533965,2.380531,,,0,3996.07,,,0.52,0.061,0.074338
130.1641,19.71538,08403942+1942553,130.164255,19.715378,0.07,0.06,0,13.46,12.873,11.2946148131799,12.59,4.5534,0.026,0.022,0.024,AAA,222,0,2451106.0064,0.525339,131651301641288907,130.16408288,19.71537166,0.052,0.016,0,512024576,61,56014.19418981,5,86,18.3075,0.0137,18.1178,0.0162,16892216,17.1434,0.0022,17.0772,0.0102,16892216,15.7436,0.0089,15.6708,0.0043,16892216,15.1782,0.009,15.0284,0.0047,16892216,14.8863,0.0064,14.7014,0.0037,16892216,0.583756,130.1642336888801,19.7154311219072,0.003,0.002,90,661303471844671104,130.16407337737,0.0803,19.71537639946,0.0535,5.5071,0.0992,-35.051,0.161,-12.71,0.103,false,4423.62,5.80473,16.57392,940.263,13.7222,17.918264,6756.05,59.0198,15.187688,2.730577,,,0,4012.71,,,,,0.204422
130.0481,19.65322,08401158+1939118,130.048285,19.653278,0.06,0.06,90,12.939,12.332,10.6778268971782,12.071,4.6152,0.021,0.023,0.023,AAA,222,0,2451105.9997,0.661045,131581300482104434,130.04813371,19.65322109,0.005,0.004,0,503635968,60,56122.30005787,5,73,17.8942,0.0053,17.9848,0.0042,115000,16.6862,0.0055,16.7531,0.0102,115000,15.215,0.004,15.2731,0.0068,115000,14.5422,0.0036,14.5861,0.0013,115000,14.1991,0.0042,14.2344,0.0057,115000,0.55232,130.0482860044804,19.6532747844719,0.002,0.002,90,661295672186702336,130.04812411915,0.0739,19.65321797142,0.0546,5.2646,0.0899,-35.409,0.144,-13.195,0.101,false,7964.79,6.79858,15.93543,1358.75,16.0464,17.51854,10731.5,30.4808,14.685273,2.833266,,,0,3670.35,,,,,0.012066
130.0824,18.92723,08401982+1855382,130.082612,18.927305,0.08,0.07,90,12.418,11.756,10.1630017185022,11.544,4.0848,0.021,0.023,0.022,AAA,222,0,2451105.9992,0.770772,130711300824943232,130.08245113,18.92723255,0.005,0.001,90,503636096,60,55975.64311343,5,78,16.8508,0.0022,16.9173,0.0043,115000,15.6288,0.0017,15.6842,0.0016,115000,14.4492,0.0045,14.5044,0.0037,115000,13.9009,0.0039,13.9521,0.0027,115000,13.6385,0.0021,13.6477,0.0029,115000,0.606739,130.082606711998,18.9272777096646,0.002,0.001,90,661186373859208832,130.08243936601,0.0657,18.9272293817,0.0431,5.2942,0.1013,-36.766,0.142,-11.225,0.083,false,16707,15.2046,15.131117,3584.06,21.317,16.46545,20447.9,45.3579,13.9853,2.48015,,,0,3396.75,,,0.71,0.061,0.099882
130.0069,18.99979,08400171+1859595,130.00713,18.999865,0.08,0.07,90,9.053,8.767,7.32914944714611,8.698,1.432,0.02,0.027,0.018,AAA,112,0,2451105.9993,0.828141,130801300069900399,130.00731451,18.99966387,0.022,0.022,90,1409441792,168,54992.19539352,1,23,10.496,,,,114788,10.13,,,,68,10.001,,,,68,9.956,,,,68,9.946,,,,68,0.958498,130.0070997840104,18.9998396271246,0.001,0.001,90,661190015991474688,130.00693505219,0.0483,18.99978595013,0.0325,5.3239,0.0589,-36.176,0.096,-12.467,0.066,false,1817600,10825.5,10.039619,965170,17979.3,10.389878,1192600,21799.7,9.570685,0.819193,,,0,5787.25,0.715,0.3555,1.58,2.531,0.137557
130.0593,18.95867,08401426+1857314,130.05945,18.958742,0.08,0.07,90,11.546,10.932,9.48033943596565,10.823,2.517,0.02,0.018,0.022,AAA,222,0,2451105.9992,0.572718,130751300593350988,130.05927896,18.95867877,0.087,0.02,90,503635968,60,55908.68857639,5,71,14.2902,6E-04,14.3436,9E-04,115000,13.34,,,,114724,12.979,,,,114724,12.772,,,,114724,12.6235,0.0088,12.6378,0.0022,115000,0.625249,130.0594452197254,18.9587270448003,0.001,0.001,90,661186683096853248,130.05928064569,0.0242,18.95867347043,0.0173,5.3885,0.032,-36.15,0.049,-12.443,0.034,false,87142,45.0587,13.337796,33321.5,73.4858,14.044576,77603.8,126.43,12.537212,1.507363,37.46,5.27,7,4341,,,0.71,0.163,0.056245
130.1685,19.6707,08404047+1940147,130.168655,19.670759,0.07,0.06,0,15.117,14.479,12.8237686283401,14.301,4.9587,0.078,0.092,0.075,AAA,222,0,2451106.0064,0.566743,131601301685665332,130.16847852,19.67070269,0.072,0.013,0,512024576,61,56089.16175926,3,54,18.617,,,,16420,19.2597,0.0155,18.3455,0.0187,17464,17.6486,0.0029,16.2577,0.1521,16892216,16.8869,0.0131,17.0058,0.0213,115000,16.448,0.0083,16.6024,0.0249,16892216,0.631664,130.1686369750702,19.6707560254017,0.008,0.005,90,661294327859643264,130.16847281802,0.242,19.67070297462,0.1635,5.0647,0.3146,-35.902,0.531,-12.321,0.316,false,726.08,2.8606,18.535906,329.113,45.5826,19.058027,1200.68,30.6243,17.063354,1.994673,,,0,,,,,,0.062034
131.6451,19.25718,08463486+1915260,131.645283,19.257231,0.08,0.08,90,13.753,13.125,11.4582719984526,12.873,4.5106,0.025,0.026,0.025,AAA,222,0,2451110.0136,0.648472,131101316451829182,131.64511948,19.2571819,0.005,0.002,90,503635968,60,56078.38145833,5,72,18.5809,0.0152,18.6997,0.0132,115000,17.3836,0.0042,17.4567,0.0038,115000,15.9574,0.0028,16.021,0.0038,115000,15.3353,0.0025,15.3729,0.0025,115000,15.0175,0.0021,15.043,0.0057,115000,0.583168,131.6452780509094,19.2572342685629,0.002,0.001,90,661061098251203968,131.64510662302,0.0767,19.25717926022,0.0466,5.2126,0.0997,-37.588,0.16,-12.776,0.091,false,3947.3,3.66015,16.697615,699.703,8.161,18.239103,5211.61,13.5589,15.46949,2.769613,,,0,4076.08,0.64,0.3607,,,0.020527
129.7788,19.78552,08390695+1947080,129.778983,19.785564,0.09,0.06,90,15.126,14.545,12.9137145347985,14.144,5.4644,0.039,0.048,0.061,AAA,222,0,2451105.9902,0.639826,131741297788943194,129.77883901,19.78552114,0.004,0.002,90,503635968,60,56061.41693287,10,88,20.7877,0.0462,20.819,0.0278,115000,19.6084,0.0266,19.7202,0.0299,115000,17.7858,0.0073,17.8767,0.0084,115000,16.9094,0.0039,16.9796,0.005,115000,16.4893,0.0092,16.5737,0.0129,115000,0.511586,129.7789892340255,19.7855711171709,0.008,0.005,90,661313569312788096,129.77882846022,0.245,19.78551926957,0.1666,5.6747,0.3917,-35.137,0.543,-12.042,0.318,false,727.681,1.86913,18.533512,110.949,9.82132,20.238577,1105.9,11.3151,17.152626,3.085951,,,0,,,,,,0.033203
130.6695,19.54313,08424071+1932354,130.669663,19.543177,0.07,0.07,90,8.951,8.756,7.3632964935112,8.721,1.8206,0.046,0.027,0.018,AAA,112,0,2451109.9822,0.5783,131451306700572440,130.66978519,19.54321007,0.288,0.288,90,268959744,32,55588.55078704,0,3,,,,,0,10.5416,0.0011,13.3161,0.0018,24,,,,,0,,,,,0,,,,,0,0.431299,130.6696692223773,19.54318240671,0.001,0.001,90,661235989321322240,130.66950009425,0.0321,19.54312867922,0.0195,5.3513,0.0388,-37.018,0.067,-12.479,0.043,true,2564800,466.599,9.665733,1508100,771.126,9.90531,1521520,816.946,9.306224,0.599086,36.12,1.88,12,6576.27,0.24,0.1298,1.43,3.464,0.028714
130.1175,18.93576,08402823+1856090,130.117638,18.935839,0.08,0.07,90,12.581,11.901,10.4190732486743,11.713,3.5035,0.021,0.019,0.023,AAA,222,0,2451105.9992,0.549275,130721301175383466,130.11748119,18.93576136,0.007,0.007,90,503635968,60,55720.3053125,5,57,16.4256,0.004,16.4908,0.0026,115000,15.2165,0.0025,15.2688,0.0019,115000,14.3463,0.003,14.3897,7E-04,115000,13.9419,0.004,13.9934,0.0016,115000,13.7485,0.0014,13.7615,0.0036,115000,0.602696,130.1176342802309,18.9358159440534,0.001,0.001,90,661185755383916160,130.1174710081,0.0389,18.93575778663,0.0272,5.5108,0.0596,-35.869,0.086,-13.508,0.053,false,19255.3,11.0379,14.976987,5222.96,21.0675,16.056597,21372.9,30.9419,13.937261,2.119336,,,0,3650,0.0763,0.0665,0.58,0.053,0.083962
130.2241,19.37884,08405382+1922440,130.224274,19.378904,0.07,0.06,90,12.491,11.837,10.3444255829721,11.633,3.5173,0.022,0.023,0.022,AAA,222,0,2451106.0066,0.63424,131251302241635164,130.22409701,19.37884101,0.004,0.002,90,503635968,60,55897.8808912,5,77,16.3596,0.0018,16.4402,0.0032,115000,15.1503,0.0029,15.2112,0.0015,115000,14.2844,0.0072,14.3329,0.0021,115000,13.9009,0.0085,13.939,0.0014,115000,13.6807,0.0026,13.6992,0.0051,115000,0.642419,130.224255046018,19.3788964726871,0.001,0.001,90,661238635021126656,130.22408528592,0.0385,19.37883652575,0.0252,5.5244,0.0476,-37.194,0.079,-13.923,0.05,false,20422.9,9.30267,14.913075,5509.89,24.3788,15.998531,22688.9,34.1229,13.872385,2.126146,,,0,4027,0.2493,0.1433,,,0.06984
130.6281,19.49188,08423077+1929310,130.628221,19.491962,0.08,0.08,0,14.101,13.532,11.8812128740567,13.233,4.4317,0.028,0.026,0.032,AAA,222,0,2451106.0189,0.505731,131391306281140845,130.628068,19.4918878,0.007,0.005,0,503635968,60,56006.01392361,10,79,18.8704,0.0112,18.9885,0.0145,115000,17.6647,0.003,17.7588,0.0065,115000,16.2536,0.0043,16.3129,0.0047,115000,15.6356,0.0031,15.702,0.0021,115000,15.3331,0.0035,15.3743,0.0071,115000,0.583914,130.6282231928473,19.4919390034465,0.003,0.002,90,661235439565517568,130.62805763242,0.0948,19.49188494883,0.0597,5.3659,0.1114,-36.249,0.194,-12.555,0.125,false,2959.7,2.58995,17.010246,527.233,10.9282,18.546381,3907.35,8.10323,15.782214,2.764167,,,0,4128.8,0.135,0.08,,,0.083121
130.0237,19.02513,08400571+1901307,130.023813,19.025204,0.08,0.07,90,10.658,10.149,8.64369504169592,10.009,2.402,0.02,0.018,0.02,AAA,222,0,2451105.9993,0.467835,130831300237060747,130.02364516,19.0251361,0.12,0.11,0,604299264,72,55856.50189815,5,79,13.194,,,,114724,12.411,,,,114724,12.057,,,,65572,11.847,,,,114724,11.743,,,,114724,0.621322,130.0238112877996,19.0251853270825,0.001,0.001,90,661190153430426880,130.02365258645,0.0422,19.02513090012,0.0303,5.3326,0.0618,-34.846,0.095,-12.641,0.057,false,224702,374.813,12.30935,96610,576.697,12.888833,185122,745.639,11.593274,1.295559,49.39,18.58,7,4926,0.7333,0.349,0.81,0.35,0.067475
130.7068,18.85969,08424968+1851351,130.707022,18.859756,0.08,0.08,0,12.61,11.916,10.4247918889304,11.737,3.729,0.021,0.023,0.023,AAA,222,0,2451109.9827,0.792738,130631307069102199,130.70684378,18.85969037,0.004,0.003,0,503635968,60,55946.59655093,5,84,16.661,0.0053,16.7083,0.004,115000,15.466,0.0027,15.5216,0.0011,115000,14.4448,0.0077,14.4858,0.0074,115000,14.0039,0.0031,14.0551,0.0031,115000,13.7766,0.0029,13.7833,0.0019,115000,0.651498,130.7070027483117,18.859740648193,0.001,0.001,90,660986297100929792,130.70683276488,0.0449,18.85968692541,0.0272,5.4646,0.053,-37.36,0.092,-12.478,0.055,false,16809.4,9.70981,15.124488,4213.12,21.1072,16.289879,19460.7,30.0083,14.039025,2.250854,,,0,3581.5,0.727,0.379,0.58,0.049,0.085766
130.7755,19.41445,08430615+1924521,130.775643,19.414488,0.06,0.06,90,13.693,13.042,11.4517677275457,12.79,4.5106,0.025,0.025,0.025,AAA,222,0,2451109.9849,0.504432,131291307755287910,130.77549231,19.41445015,0.019,0.009,0,503635968,60,55974.74341435,5,71,18.523,0.0076,18.6325,0.0147,115000,17.3006,0.0018,17.3849,0.0028,115000,15.8795,0.0042,15.9448,0.0052,115000,15.2345,0.0053,15.3016,0.0032,115000,14.9361,0.0048,14.9613,3E-04,115000,0.529471,130.7756421219319,19.4145041717304,0.002,0.001,90,661043506065199488,130.77547739292,0.0763,19.41444909065,0.0449,5.3995,0.0959,-36.084,0.154,-12.793,0.092,false,4152.57,3.37813,16.642574,720.077,9.12149,18.207941,5551.56,11.2738,15.400882,2.807059,,,0,3811.15,0.7555,0.42,,,0.058295
130.3778,18.87181,08413070+1852188,130.377943,18.871889,0.07,0.06,90,10.769,10.306,8.83514563600054,10.154,2.417,0.026,0.026,0.021,AAA,222,0,2451106.0088,0.564071,130641303778046658,130.37777636,18.87181767,0.047,0.042,90,872734720,104,56036.94106481,5,66,13.343,,,,114724,12.571,,,,114724,12.192,,,,114724,11.958,,,,114724,11.852,,,,114724,0.623035,130.3779437088277,18.8718670959638,0.002,0.001,90,660995230632845184,130.37777876143,0.0466,18.87181432991,0.0335,5.4479,0.0604,-36.251,0.099,-12.255,0.063,true,183659,416.893,12.528338,81540.7,690.546,13.072952,149929,1008.09,11.822207,1.250745,25.15,10.16,16,4846,0.296,0.1467,0.75,0.28,0.078891
131.3013,19.30682,08451235+1918247,131.301486,19.306873,0.1,0.06,90,14.665,14.016,12.6233571182138,13.826,5.1337,0.035,0.041,0.049,AAA,222,0,2451110.004,0.660118,131161313014018753,131.30133583,19.30681969,0.005,0.002,90,503636096,60,55938.28452546,5,77,20.2248,0.0283,20.3889,0.0446,115000,18.9597,0.012,19.0493,0.0103,115000,17.2585,0.0055,17.3444,0.005,115000,16.4685,0.0054,16.534,0.0064,115000,16.0575,0.0055,16.1542,0.0085,115000,0.54511,131.3014875441918,19.3068780017566,0.006,0.003,90,661117272127169280,131.30132418582,0.1819,19.3068174017,0.113,5.7474,0.2364,-35.808,0.362,-14.075,0.214,false,1146.67,1.26057,18.039774,167.062,7.63542,19.794193,1687.14,13.7272,16.694044,3.100149,,,0,,,,,,0.018755
131.6591,19.87907,08463821+1952448,131.659228,19.879122,0.06,0.06,0,12.396,11.734,10.1848787560101,11.51,4.0812,0.027,0.032,0.022,AAA,222,0,2451622.6393,0.472048,131851316591475446,131.65909182,19.87907258,0.018,0.007,0,503635968,60,55927.21819444,5,71,16.8337,0.0021,16.8535,0.0044,115000,15.5912,0.0025,15.6186,0.0048,115000,14.4241,0.0041,14.46,0.001,115000,13.9078,0.0055,13.912,0.0023,115000,13.6136,0.0019,13.6173,0.0033,115000,0.494172,131.6592457421949,19.8791232883316,0.003,0.003,90,661166582647888384,131.65908111921,0.1135,19.87907166013,0.0748,5.4322,0.1355,-35.957,0.222,-11.991,0.164,false,15844.6,14.3321,15.188665,3595.83,20.1249,16.46189,20787.2,39.7014,13.967429,2.49446,,,0,3535.97,,,0.59,0.049,0.060245
129.7229,19.57132,08385354+1934170,129.723107,19.571402,0.18,0.07,0,11.734,11.1,9.65977437647707,10.965,2.6912,0.022,0.023,0.022,AAA,222,0,2451105.9872,0.761677,131481297229896166,129.72292303,19.57132333,0.041,0.029,0,503635968,60,55951.35520833,5,91,14.7369,0.0014,14.801,0.0012,115000,13.6562,0.0072,13.7657,0.0029,115000,13.286,,,,114724,12.9757,0.0014,13.0194,0.0016,16892216,12.8335,0.0032,12.8368,0.0032,115000,0.685288,129.7230753697843,19.5713792376455,0.001,0.001,90,661283199601699328,129.72291125214,0.0311,19.57132228386,0.0208,5.4822,0.0581,-35.915,0.084,-13.228,0.04,false,65292,14.5975,13.651216,23391.9,34.374,14.428725,60866.8,64.5166,12.800969,1.627756,,,0,4224.75,0.3833,0.2015,0.66,0.125,0.135004
130.0863,19.68668,08402075+1941120,130.086471,19.686691,0.06,0.06,90,7.327,7.294,5.87596195624433,7.275,0.388,0.02,0.021,0.023,AAA,111,0,2451105.9998,0.580969,131621300863654561,130.086471,19.686691,0.049,0.049,90,1409359872,168,51105.49979167,3,24,7.513,,,,68,7.663,,,,68,7.815,,,,114788,7.925,,,,114788,7.973,,,,114788,0,130.0864503733596,19.6867345335605,0.002,0.001,90,661297321454333312,130.08628648613,0.0584,19.6866787724,0.0395,5.2504,0.0587,-35.839,0.115,-12.951,0.074,false,1.63705E+07,6850.29,7.653214,1.08904E+07,10348,7.758777,7913400,11533.3,7.516013,0.242764,,,0,8100,0.6037,0.2995,,,0.171609
130.0512,19.63948,08401231+1938222,130.051332,19.639503,0.06,0.06,90,8.928,8.714,7.49682125982462,8.669,1.131,0.023,0.021,0.023,AAA,112,0,2451105.9997,0.45515,131561300512507952,130.05116507,19.63947888,0.001,0.001,90,1409359872,168,51105.49969907,5,55,10.027,,,,114724,9.8,,,,114724,9.743,,,,114724,9.744,,,,114724,9.753,,,,114724,0.57261,130.0513309649629,19.6395336033075,0.002,0.001,90,661295461730107392,130.05115940111,0.0542,19.63947697482,0.0363,5.8286,0.0662,-37.529,0.109,-13.152,0.071,false,2347830,668.151,9.761701,1354420,1156.75,10.022006,1426120,1529.8,9.37653,0.645476,33.11,1.66,6,6375.33,0.2655,0.125,1.34,2.676,0.110228
129.767,19.52263,08390411+1931216,129.767145,19.522688,0.08,0.06,90,11.562,10.987,9.46922350004588,10.857,2.625,0.022,0.019,0.016,AAA,222,0,2451105.99,0.534464,131421297670607754,129.76699241,19.52263535,0.014,0.012,0,235200512,28,56041.37958333,10,78,14.2715,0.0066,14.3201,0.0023,115000,13.482,,,,98340,13.076,,,,98340,12.831,,,,98340,12.6304,0.0014,12.6477,0.0042,115000,0.551347,129.7671375642741,19.5226891268932,0.001,0.001,90,661282031370596608,129.76698075589,0.0272,19.52263365403,0.0173,5.2777,0.0348,-34.326,0.055,-12.884,0.033,false,87628.1,29.2627,13.331757,33928.1,72.6275,14.024988,77417,75.1047,12.539829,1.485159,,,0,4546.62,0.285,0.1405,0.64,0.157,0.025554
130.7848,19.46831,08430839+1928061,130.784974,19.468365,0.06,0.06,90,13.247,12.651,11.0188231246269,12.388,4.7871,0.025,0.022,0.023,AAA,222,0,2451109.9849,0.622893,131361307849252508,130.78482944,19.46830994,0.06,0.02,0,503635968,60,55992.52171296,5,80,18.3518,0.0128,18.4637,0.0101,115000,17.1751,0.0023,17.255,0.0065,115000,15.6288,0.0029,15.6921,0.0047,115000,14.8935,0.003,14.9449,0.0036,115000,14.5374,0.0063,14.5615,0.0081,115000,0.529187,130.7849757798916,19.4683655185729,0.002,0.001,90,661137789187132288,130.78480845782,0.0782,19.46831249702,0.0459,5.3231,0.0991,-36.64,0.161,-12.315,0.095,false,5456.7,4.04361,16.34604,850.035,8.02874,18.027796,7517.2,11.7121,15.071779,2.956017,,,0,4581.62,2.2643,1.1215,,,0.006323
130.0102,19.27766,08400249+1916397,130.010379,19.277702,0.08,0.07,90,14.025,13.401,11.8965264170836,13.235,4.4701,0.028,0.027,0.038,AAA,222,0,2451105.9995,0.626779,131131300102813746,130.010233,19.27765943,0.003,0.003,0,503635968,60,56080.54896991,5,66,18.8726,0.0123,18.974,0.0191,115000,17.7051,0.0046,17.8042,0.0126,115000,16.2533,0.0055,16.3229,0.0046,115000,15.6017,0.0079,15.6552,0.0041,115000,15.3019,0.0067,15.3547,0.0048,115000,0.51926,130.010381407744,19.277711388361,0.004,0.002,90,661215751435494144,130.01022238303,0.1034,19.27765648818,0.0738,5.3989,0.1444,-34.864,0.233,-12.751,0.139,false,3004.36,4.09941,16.993984,549.682,15.4478,18.501108,4028.53,17.6994,15.749052,2.752056,,,0,3918.41,0.1567,0.08,,,0.034774
129.8154,19.33399,08391572+1920024,129.815536,19.334023,0.08,0.06,92,15.001,14.463,12.769,14.175,5.0359,0.038,0.048,0.06,AAA,222,0,2451105.9898,0.477019,131201298154811435,129.81538674,19.33399786,0.02,0.007,0,503635968,60,55897.06017361,5,64,20.4683,0.027,20.5244,0.0891,115000,19.2109,0.0143,19.2698,0.0326,16892216,17.526,0.0084,17.647,0.0048,115000,16.7469,0.0043,16.8055,0.0037,115000,16.3673,0.0101,16.4248,0.0139,115000,0.515047,129.8155365405633,19.3340477504489,0.007,0.004,90,661259040408504064,129.81537598899,0.1831,19.33399433587,0.136,5.234,0.3062,-35.186,0.443,-12.406,0.253,false,906.542,1.83041,18.294897,176.881,18.1316,19.732185,1366.01,12.8305,16.923288,2.808897,,,0,,,,,,0.089121
131.6678,19.27504,08464032+1916304,131.668001,19.275114,0.07,0.06,90,14.655,14.031,12.4575868423947,13.702,4.9818,0.04,0.043,0.031,AAA,222,0,2451622.6398,0.733151,131131316679030635,131.66783695,19.27504438,0.01,0.002,90,503635968,60,56134.99861111,5,72,19.9211,0.02,19.9765,0.0523,115000,18.6838,0.0042,18.7714,0.0076,115000,17.0437,0.0028,17.0977,0.0033,115000,16.3189,0.0037,16.3609,0.0045,115000,15.9428,0.0112,16.0162,0.0127,115000,0.611224,131.6680076473533,19.2750999349598,0.004,0.002,90,661061231393869056,131.66782511059,0.1341,19.2750416361,0.0759,5.6379,0.1691,-40.019,0.275,-13.54,0.154,false,1415.45,1.41104,17.81113,216.717,5.25493,19.511658,2017.56,5.90507,16.499857,3.011801,,,0,,,,,,0.055444
